0.5 1.36917 0.5 0.333923
1.5 2.46893 0.5 0.458341
2.5 2.77445 0.5 0.508303
3.5 2.4289 0.5 0.41138
4.5 1.93027 0.5 0.352921
5.5 1.24777 0.5 0.238187
6.5 1.05888 0.5 0.197104
7.5 0.631095 0.5 0.171058
8.5 0.34073 0.5 0.104809
9.5 0.296233 0.5 0.0868864
10.5 0.0988737 0.5 0.0549115
11.5 0.139502 0.5 0.0397376
12.5 0.0817534 0.5 0.0314506
13.5 0.0450882 0.5 0.0216937
