0.5 0.201533 0.5 0.072647
1.5 0.286385 0.5 0.0997149
2.5 0.285883 0.5 0.110584
3.5 0.226199 0.5 0.0894983
4.5 0.173688 0.5 0.0767802
5.5 0.0927336 0.5 0.0518191
6.5 0.109625 0.5 0.0428812
7.5 0.0605246 0.5 0.0372147
